municipio.x,codigo_ibge,regiao_administrativa,regiao_de_governo,regiao_metropolitana,aglomeracoes_urbanas,rm_au,municipio,ano,populacao,populacao_masculina,populacao_feminina,razao_de_sexos,populacao_urbana,populacao_rural,grau_urbanizacao_porcentagem
LORENA,3527207,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Lorena,2015,84653,40881,43772,93.4,82437,2216,97.38
LORENA,3527207,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Lorena,2016,85046,41071,43975,93.4,82854,2192,97.42
LORENA,3527207,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Lorena,2017,85442,41262,44180,93.4,83271,2171,97.46
LORENA,3527207,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Lorena,2018,85839,41454,44385,93.4,83688,2151,97.49
LOUVEIRA,3527306,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Louveira,2014,41974,21218,20756,102.23,40693,1281,96.95
LOUVEIRA,3527306,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Louveira,2015,43322,21890,21432,102.14,42064,1258,97.1
LOUVEIRA,3527306,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Louveira,2016,44269,22357,21912,102.03,43042,1227,97.23
LOUVEIRA,3527306,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Louveira,2017,45236,22834,22402,101.93,44035,1201,97.35
LOUVEIRA,3527306,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Louveira,2018,46225,23322,22903,101.83,45046,1179,97.45
MAIRINQUE,3528403,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Mairinque,2014,44522,22132,22390,98.85,35733,8789,80.26
MAIRINQUE,3528403,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Mairinque,2015,44860,22286,22574,98.72,36004,8856,80.26
MAIRINQUE,3528403,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Mairinque,2016,45149,22416,22733,98.61,36236,8913,80.26
MAIRINQUE,3528403,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Mairinque,2017,45439,22547,22892,98.49,36469,8970,80.26
MAIRINQUE,3528403,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Mairinque,2018,45732,22679,23053,98.38,36704,9028,80.26
MAIRIPORÃ,3528502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mairiporã,2014,88150,44443,43707,101.68,78966,9184,89.58
MAIRIPORÃ,3528502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mairiporã,2015,90103,45384,44719,101.49,81154,8949,90.07
MAIRIPORÃ,3528502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mairiporã,2016,91745,46175,45570,101.33,83059,8686,90.53
MAIRIPORÃ,3528502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mairiporã,2017,93418,46980,46438,101.17,84987,8431,90.97
MAIRIPORÃ,3528502,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mairiporã,2018,95122,47800,47322,101.01,86939,8183,91.4
MAUÁ,3529401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mauá,2014,435171,212769,222402,95.67,435171,-,100
MAUÁ,3529401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mauá,2015,439947,215056,224891,95.63,439947,-,100
MAUÁ,3529401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mauá,2016,443910,216959,226951,95.6,443910,-,100
MAUÁ,3529401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mauá,2017,447911,218882,229029,95.57,447911,-,100
MAUÁ,3529401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mauá,2018,451947,220821,231126,95.54,451947,-,100
MOGI DAS CRUZES,3530607,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mogi das Cruzes,2014,405959,197637,208322,94.87,375075,30884,92.39
MOGI DAS CRUZES,3530607,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mogi das Cruzes,2015,410774,199958,210816,94.85,379774,31000,92.45
MOGI DAS CRUZES,3530607,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mogi das Cruzes,2016,415107,202055,213052,94.84,384031,31076,92.51
MOGI DAS CRUZES,3530607,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mogi das Cruzes,2017,419486,204174,215312,94.83,388333,31153,92.57
MOGI DAS CRUZES,3530607,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Mogi das Cruzes,2018,423912,206316,217596,94.82,392682,31230,92.63
MOMBUCA,3530904,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Mombuca,2014,3294,1671,1623,102.96,2801,493,85.03
MOMBUCA,3530904,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Mombuca,2015,3301,1673,1628,102.76,2828,473,85.67
MOMBUCA,3530904,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Mombuca,2016,3307,1675,1632,102.63,2853,454,86.27
MOMBUCA,3530904,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Mombuca,2017,3313,1677,1636,102.51,2878,435,86.87
MOMBUCA,3530904,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Mombuca,2018,3320,1679,1641,102.32,2902,418,87.41
MONGAGUÁ,3531100,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Mongaguá,2014,49687,24675,25012,98.65,49470,217,99.56
MONGAGUÁ,3531100,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Mongaguá,2015,50603,25099,25504,98.41,50382,221,99.56
MONGAGUÁ,3531100,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Mongaguá,2016,51380,25467,25913,98.28,51156,224,99.56
MONGAGUÁ,3531100,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Mongaguá,2017,52169,25841,26328,98.15,51941,228,99.56
MONGAGUÁ,3531100,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Mongaguá,2018,52970,26220,26750,98.02,52739,231,99.56
MONTE MOR,3531803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Monte Mor,2014,53151,26507,26644,99.49,50304,2847,94.64
MONTE MOR,3531803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Monte Mor,2015,54288,27057,27231,99.36,51467,2821,94.8
MONTE MOR,3531803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Monte Mor,2016,55313,27554,27759,99.26,52524,2789,94.96
MONTE MOR,3531803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Monte Mor,2017,56359,28061,28298,99.16,53600,2759,95.1
MONTE MOR,3531803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Monte Mor,2018,57423,28576,28847,99.06,54693,2730,95.25
MONTEIRO LOBATO,3531704,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Monteiro Lobato,2014,4261,2208,2053,107.55,1860,2401,43.65
MONTEIRO LOBATO,3531704,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Monteiro Lobato,2015,4298,2224,2074,107.23,1882,2416,43.79
MONTEIRO LOBATO,3531704,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Monteiro Lobato,2016,4330,2238,2092,106.98,1901,2429,43.9
MONTEIRO LOBATO,3531704,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Monteiro Lobato,2017,4364,2253,2111,106.73,1922,2442,44.04
MONTEIRO LOBATO,3531704,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Monteiro Lobato,2018,4398,2268,2130,106.48,1942,2456,44.16
MORUNGABA,3532009,Região Administrativa de Campinas,Região de Governo de Jundiaí,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Morungaba,2014,12374,6186,6188,99.97,10829,1545,87.51
MORUNGABA,3532009,Região Administrativa de Campinas,Região de Governo de Jundiaí,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Morungaba,2015,12535,6263,6272,99.86,11030,1505,87.99
MORUNGABA,3532009,Região Administrativa de Campinas,Região de Governo de Jundiaí,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Morungaba,2016,12674,6329,6345,99.75,11211,1463,88.46
MORUNGABA,3532009,Região Administrativa de Campinas,Região de Governo de Jundiaí,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Morungaba,2017,12815,6396,6419,99.64,11392,1423,88.9
MORUNGABA,3532009,Região Administrativa de Campinas,Região de Governo de Jundiaí,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Morungaba,2018,12958,6464,6494,99.54,11574,1384,89.32
NATIVIDADE DA SERRA,3532306,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Natividade da Serra,2014,6679,3464,3215,107.74,2807,3872,42.03
NATIVIDADE DA SERRA,3532306,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Natividade da Serra,2015,6679,3458,3221,107.36,2812,3867,42.1
NATIVIDADE DA SERRA,3532306,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Natividade da Serra,2016,6683,3454,3229,106.97,2819,3864,42.18
NATIVIDADE DA SERRA,3532306,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Natividade da Serra,2017,6687,3450,3237,106.58,2825,3862,42.25
NATIVIDADE DA SERRA,3532306,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Natividade da Serra,2018,6690,3445,3245,106.16,2831,3859,42.32
NAZARÉ PAULISTA,3532405,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Nazaré Paulista,2014,17236,8836,8400,105.19,15884,1352,92.16
NAZARÉ PAULISTA,3532405,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Nazaré Paulista,2015,17452,8936,8516,104.93,16283,1169,93.3
NAZARÉ PAULISTA,3532405,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Nazaré Paulista,2016,17646,9026,8620,104.71,16630,1016,94.24
NAZARÉ PAULISTA,3532405,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Nazaré Paulista,2017,17842,9117,8725,104.49,16952,890,95.01
NAZARÉ PAULISTA,3532405,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Nazaré Paulista,2018,18041,9209,8832,104.27,17254,787,95.64
NOVA ODESSA,3533403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Nova Odessa,2014,54139,26772,27367,97.83,53257,882,98.37
NOVA ODESSA,3533403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Nova Odessa,2015,54911,27152,27759,97.81,54016,895,98.37
NOVA ODESSA,3533403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Nova Odessa,2016,55523,27452,28071,97.79,54618,905,98.37
NOVA ODESSA,3533403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Nova Odessa,2017,56142,27756,28386,97.78,55227,915,98.37
NOVA ODESSA,3533403,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Nova Odessa,2018,56767,28063,28704,97.77,55842,925,98.37
OSASCO,3534401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Osasco,2014,671686,323026,348660,92.65,671686,-,100
OSASCO,3534401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Osasco,2015,672958,323683,349275,92.67,672958,-,100
OSASCO,3534401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Osasco,2016,674552,324497,350055,92.7,674552,-,100
OSASCO,3534401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Osasco,2017,676149,325313,350836,92.73,676149,-,100
OSASCO,3534401,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Osasco,2018,677750,326131,351619,92.75,677750,-,100
PARAIBUNA,3535606,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Paraibuna,2014,17724,8965,8759,102.35,5343,12381,30.15
PARAIBUNA,3535606,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Paraibuna,2015,17809,8997,8812,102.1,5369,12440,30.15
PARAIBUNA,3535606,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Paraibuna,2016,17893,9030,8863,101.88,5394,12499,30.15
PARAIBUNA,3535606,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Paraibuna,2017,17976,9062,8914,101.66,5419,12557,30.15
PARAIBUNA,3535606,Região Administrativa de São José dos Campos,Região de Governo de São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Paraibuna,2018,18060,9095,8965,101.45,5445,12615,30.15
PAULÍNIA,3536505,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Paulínia,2014,92231,45611,46620,97.84,92146,85,99.91
